TMR9,SMT1TMRH,1
SMT1TMR10,SMT1TMRH,2
SMT1TMR11,SMT1TMRH,3
SMT1TMR12,SMT1TMRH,4
SMT1TMR13,SMT1TMRH,5
SMT1TMR14,SMT1TMRH,6
SMT1TMR15,SMT1TMRH,7
SMT1TMR16,SMT1TMRU,0
SMT1TMR17,SMT1TMRU,1
SMT1TMR18,SMT1TMRU,2
SMT1TMR19,SMT1TMRU,3
SMT1TMR20,SMT1TMRU,4
SMT1TMR21,SMT1TMRU,5
SMT1TMR22,SMT1TMRU,6
SMT1TMR23,SMT1TMRU,7
SMT1CPR0,SMT1CPR,0
SMT1CPR1,SMT1CPR,1
SMT1CPR2,SMT1CPR,2
SMT1CPR3,SMT1CPR,3
SMT1CPR4,SMT1CPR,4
SMT1CPR5,SMT1CPR,5
SMT1CPR6,SMT1CPR,6
SMT1CPR7,SMT1CPR,7
SMT1CPR8,SMT1CPRH,0
SMT1CPR9,SMT1CPRH,1
SMT1CPR10,SMT1CPRH,2
SMT1CPR11,SMT1CPRH,3
SMT1CPR12,SMT1CPRH,4
SMT1CPR13,SMT1CPRH,5
SMT1CPR14,SMT1CPRH,6
SMT1CPR15,SMT1CPRH,7
SMT1CPR16,SMT1CPRU,0
SMT1CPR17,SMT1CPRU,1
SMT1CPR18,SMT1CPRU,2
SMT1CPR19,SMT1CPRU,3
SMT1CPR20,SMT1CPRU,4
SMT1CPR21,SMT1CPRU,5
SMT1CPR22,SMT1CPRU,6
SMT1CPR23,SMT1CPRU,7
SMT1CPW0,SMT1CPW,0
SMT1CPW1,SMT1CPW,1
SMT1CPW2,SMT1CPW,2
SMT1CPW3,SMT1CPW,3
SMT1CPW4,SMT1CPW,4
SMT1CPW5,SMT1CPW,5
SMT1CPW6,SMT1CPW,6
SMT1CPW7,SMT1CPW,7
SMT1CPW8,SMT1CPWH,0
SMT1CPW9,SMT1CPWH,1
SMT1CPW10,SMT1CPWH,2
SMT1CPW11,SMT1CPWH,3
SMT1CPW12,SMT1CPWH,4
SMT1CPW13,SMT1CPWH,5
SMT1CPW14,SMT1CPWH,6
SMT1CPW15,SMT1CPWH,7
SMT1CPW16,SMT1CPWU,0
SMT1CPW17,SMT1CPWU,1
SMT1CPW18,SMT1CPWU,2
SMT1CPW19,SMT1CPWU,3
SMT1CPW20,SMT1CPWU,4
SMT1CPW21,SMT1CPWU,5
SMT1CPW22,SMT1CPWU,6
SMT1CPW23,SMT1CPWU,7
SMT1PR0,SMT1PR,0
SMT1PR1,SMT1PR,1
SMT1PR2,SMT1PR,2
SMT1PR3,SMT1PR,3
SMT1PR4,SMT1PR,4
SMT1PR5,SMT1PR,5
SMT1PR6,SMT1PR,6
SMT1PR7,SMT1PR,7
SMT1PR8,SMT1PRH,0
SMT1PR9,SMT1PRH,1
SMT1PR10,SMT1PRH,2
SMT1PR11,SMT1PRH,3
SMT1PR12,SMT1PRH,4
SMT1PR13,SMT1PRH,5
SMT1PR14,SMT1PRH,6
SMT1PR15,SMT1PRH,7
SMT1PR16,SMT1PRU,0
SMT1PR17,SMT1PRU,1
SMT1PR18,SMT1PRU,2
SMT1PR19,SMT1PRU,3
SMT1PR20,SMT1PRU,4
SMT1PR21,SMT1PRU,5
SMT1PR22,SMT1PRU,6
SMT1PR23,SMT1PRU,7
CPOL,SMT1CON0,2
SPOL,SMT1CON0,3
WPOL,SMT1CON0,4
STP,SMT1CON0,5
SMT1CON0_EN,SMT1CON0,7
SMT1PS0,SMT1CON0,0
SMT1PS1,SMT1CON0,1
REPEAT,SMT1CON1,6
SMT1GO,SMT1CON1,7
SMT1CON1_MODE0,SMT1CON1,0
SMT1CON1_MODE1,SMT1CON1,1
SMT1CON1_MODE2,SMT1CON1,2
SMT1CON1_MODE3,SMT1CON1,3
SMT1REPEAT,SMT1CON1,6
SMT1MODE0,SMT1CON1,0
SMT1MODE1,SMT1CON1,1
SMT1MODE2,SMT1CON1,2
SMT1MODE3,SMT1CON1,3
AS,SMT1STAT,0
WS,SMT1STAT,1
TS,SMT1STAT,2
RST,SMT1STAT,5
CPWUP,SMT1STAT,6
CPRUP,SMT1STAT,7
SMT1AS,SMT1STAT,0
SMT1WS,SMT1STAT,1
SMT1TS,SMT1STAT,2
SMT1RESET,SMT1STAT,5
SMT1CPWUP,SMT1STAT,6
SMT1CPRUP,SMT1STAT,7
SSEL0,SMT1SIG,0
SSEL1,SMT1SIG,1
SSEL2,SMT1SIG,2
SSEL3,SMT1SIG,3
SSEL4,SMT1SIG,4
SMT1SSEL0,SMT1SIG,0
SMT1SSEL1,SMT1SIG,1
SMT1SSEL2,SMT1SIG,2
SMT1SSEL3,SMT1SIG,3
SMT1SSEL4,SMT1SIG,4
WSEL0,SMT1WIN,0
WSEL1,SMT1WIN,1
WSEL2,SMT1WIN,2
WSEL3,SMT1WIN,3
WSEL4,SMT1WIN,4
SMT1WSEL0,SMT1WIN,0
SMT1WSEL1,SMT1WIN,1
SMT1WSEL2,SMT1WIN,2
SMT1WSEL3,SMT1WIN,3
SMT1WSEL4,SMT1WIN,4
TMR0L0,TMR0L,0
TMR0L1,TMR0L,1
TMR0L2,TMR0L,2
TMR0L3,TMR0L,3
TMR0L4,TMR0L,4
TMR0L5,TMR0L,5
TMR0L6,TMR0L,6
TMR0L7,TMR0L,7
TMR0H0,TMR0H,0
TMR0H1,TMR0H,1
TMR0H2,TMR0H,2
TMR0H3,TMR0H,3
TMR0H4,TMR0H,4
TMR0H5,TMR0H,5
TMR0H6,TMR0H,6
TMR0H7,TMR0H,7
T0PR0,TMR0H,0
T0PR1,TMR0H,1
T0PR2,TMR0H,2
T0PR3,TMR0H,3
T0PR4,TMR0H,4
T0PR5,TMR0H,5
T0PR6,TMR0H,6
T0PR7,TMR0H,7
MD16,T0CON0,4
OUT_T0CON0,T0CON0,5
T0CON0_EN,T0CON0,7
T0MD16,T0CON0,4
T0OUT,T0CON0,5
T0EN,T0CON0,7
OUTPS0,T0CON0,0
OUTPS1,T0CON0,1
OUTPS2,T0CON0,2
OUTPS3,T0CON0,3
T016BIT,T0CON0,4
ASYNC,T0CON1,4
CKPS0_T0CON1,T0CON1,0
CKPS1_T0CON1,T0CON1,1
CKPS2_T0CON1,T0CON1,2
CKPS3,T0CON1,3
T0ASYNC,T0CON1,4
CS0_T0CON1,T0CON1,5
CS1_T0CON1,T0CON1,6
CS2_T0CON1,T0CON1,7
T0CKPS0,T0CON1,0
T0CKPS1,T0CON1,1
T0CKPS2,T0CON1,2
T0CKPS3,T0CON1,3
T0CS0,T0CON1,5
T0CS1,T0CON1,6
T0CS2,T0CON1,7
ON_T2CON,T2CON,7
T2ON,T2CON,7
T2OUTPS0,T2CON,0
T2OUTPS1,T2CON,1
T2OUTPS2,T2CON,2
T2OUTPS3,T2CON,3
T2CKPS0,T2CON,4
T2CKPS1,T2CON,5
T2CKPS2,T2CON,6
T2CON_OUTPS0,T2CON,0
T2CON_OUTPS1,T2CON,1
T2CON_OUTPS2,T2CON,2
T2CON_OUTPS3,T2CON,3
CKPS0_T2CON,T2CON,4
CKPS1_T2CON,T2CON,5
CKPS2_T2CON,T2CON,6
TMR2ON,T2CON,7
CKSYNC,T2HLT,5
CKPOL,T2HLT,6
PSYNC,T2HLT,7
T2HLT_MODE0,T2HLT,0
T2HLT_MODE1,T2HLT,1
T2HLT_MODE2,T2HLT,2
T2HLT_MODE3,T2HLT,3
MODE4,T2HLT,4
T2CKSYNC,T2HLT,5
T2CKPOL,T2HLT,6
T2PSYNC,T2HLT,7
T2MODE0,T2HLT,0
T2MODE1,T2HLT,1
T2MODE2,T2HLT,2
T2MODE3,T2HLT,3
T2MODE4,T2HLT,4
CS0_T2CLKCON,T2CLKCON,0
CS1_T2CLKCON,T2CLKCON,1
CS2_T2CLKCON,T2CLKCON,2
T2CLKCON_CS3,T2CLKCON,3
T2CS0,T2CLKCON,0
T2CS1,T2CLKCON,1
T2CS2,T2CLKCON,2
T2CS3,T2CLKCON,3
RSEL0,T2RST,0
RSEL1,T2RST,1
RSEL2,T2RST,2
RSEL3,T2RST,3
RSEL4,T2RST,4
T2RSEL0,T2RST,0
T2RSEL1,T2RST,1
T2RSEL2,T2RST,2
T2RSEL3,T2RST,3
T2RSEL4,T2RST,4
TMR3L0,TMR3L,0
TMR3L1,TMR3L,1
TMR3L2,TMR3L,2
TMR3L3,TMR3L,3
TMR3L4,TMR3L,4
TMR3L5,TMR3L,5
TMR3L6,TMR3L,6
TMR3L7,TMR3L,7
TMR3H0,TMR3H,0
TMR3H1,TMR3H,1
TMR3H2,TMR3H,2
TMR3H3,TMR3H,3
TMR3H4,TMR3H,4
TMR3H5,TMR3H,5
TMR3H6,TMR3H,6
TMR3H7,TMR3H,7
ON_T3CON,T3CON,0
T3CON_RD16,T3CON,1
T3CON_NOT_SYNC,T3CON,2
TMR3ON,T3CON,0
T3RD16,T3CON,1
NOT_T3SYNC,T3CON,2
T3CKPS0,T3CON,4
T3CKPS1,T3CON,5
CKPS0_T3CON,T3CON,4
CKPS1_T3CON,T3CON,5
RD163,T3CON,1
T3GCON_GVAL,T3GCON,2
T3GCON_GGO,T3GCON,3
T3GCON_GSPM,T3GCON,4
T3GCON_GTM,T3GCON,5
GPOL_T3GCON,T3GCON,6
T3GCON_GE,T3GCON,7
T3GVAL,T3GCON,2
T3GGO,T3GCON,3
T3GSPM,T3GCON,4
T3GTM,T3GCON,5
T3GPOL,T3GCON,6
T3GE,T3GCON,7
NOT_DONE_T3GCON,T3GCON,3
NOT_T3DONE,T3GCON,3
T3GATE_GSS0,T3GATE,0
T3GATE_GSS1,T3GATE,1
T3GATE_GSS2,T3GATE,2
T3GATE_GSS3,T3GATE,3
T3GATE_GSS4,T3GATE,4
T3GSS0,T3GATE,0
T3GSS1,T3GATE,1
T3GSS2,T3GATE,2
T3GSS3,T3GATE,3
T3GSS4,T3GATE,4
T3CS0,T3CLK,0
T3CS1,T3CLK,1
T3CS2,T3CLK,2
T3CS3,T3CLK,3
T3CS4,T3CLK,4
CS0_T3CLK,T3CLK,0
CS1_T3CLK,T3CLK,1
CS2_T3CLK,T3CLK,2
T3CLK_CS3,T3CLK,3
T3CLK_CS4,T3CLK,4
ON_T4CON,T4CON,7
T4ON,T4CON,7
T4OUTPS0,T4CON,0
T4OUTPS1,T4CON,1
T4OUTPS2,T4CON,2
T4OUTPS3,T4CON,3
T4CKPS0,T4CON,4
T4CKPS1,T4CON,5
T4CKPS2,T4CON,6
T4CON_OUTPS0,T4CON,0
T4CON_OUTPS1,T4CON,1
T4CON_OUTPS2,T4CON,2
T4CON_OUTPS3,T4CON,3
CKPS0_T4CON,T4CON,4
CKPS1_T4CON,T4CON,5
CKPS2_T4CON,T4CON,6
TMR4ON,T4CON,7
T4HLT_CKSYNC,T4HLT,5
T4HLT_CKPOL,T4HLT,6
T4HLT_PSYNC,T4HLT,7
T4HLT_MODE0,T4HLT,0
T4HLT_MODE1,T4HLT,1
T4HLT_MODE2,T4HLT,2
T4HLT_MODE3,T4HLT,3
T4HLT_MODE4,T4HLT,4
T4CKSYNC,T4HLT,5
T4CKPOL,T4HLT,6
T4PSYNC,T4HLT,7
T4MODE0,T4HLT,0
T4MODE1,T4HLT,1
T4MODE2,T4HLT,2
T4MODE3,T4HLT,3
T4MODE4,T4HLT,4
CS0_T4CLKCON,T4CLKCON,0
CS1_T4CLKCON,T4CLKCON,1
CS2_T4CLKCON,T4CLKCON,2
T4CLKCON_CS3,T4CLKCON,3
T4CS0,T4CLKCON,0
T4CS1,T4CLKCON,1
T4CS2,T4CLKCON,2
T4CS3,T4CLKCON,3
T4RST_RSEL0,T4RST,0
T4RST_RSEL1,T4RST,1
T4RST_RSEL2,T4RST,2
T4RST_RSEL3,T4RST,3
T4RST_RSEL4,T4RST,4
T4RSEL0,T4RST,0
T4RSEL1,T4RST,1
T4RSEL2,T4RST,2
T4RSEL3,T4RST,3
T4RSEL4,T4RST,4
FMT,CCP1CON,4
OUT_CCP1CON,CCP1CON,5
CCP1CON_EN,CCP1CON,7
CCP1CON_MODE0,CCP1CON,0
CCP1CON_MODE1,CCP1CON,1
CCP1CON_MODE2,CCP1CON,2
CCP1CON_MODE3,CCP1CON,3
CCP1FMT,CCP1CON,4
CCP1OUT,CCP1CON,5
CCP1EN,CCP1CON,7
CCP1MODE0,CCP1CON,0
CCP1MODE1,CCP1CON,1
CCP1MODE2,CCP1CON,2
CCP1MODE3,CCP1CON,3
CTS0,CCP1CAP,0
CTS1,CCP1CAP,1
CTS2,CCP1CAP,2
CCP1CTS0,CCP1CAP,0
CCP1CTS1,CCP1CAP,1
CCP1CTS2,CCP1CAP,2
C1TSEL0,CCPTMRS0,0
C1TSEL1,CCPTMRS0,1
DATA0,CRCDATA,0
DATA1,CRCDATA,1
DATA2,CRCDATA,2
DATA3,CRCDATA,3
DATA4,CRCDATA,4
DATA5,CRCDATA,5
DATA6,CRCDATA,6
DATA7,CRCDATA,7
DATA8,CRCDATAH,0
DATA9,CRCDATAH,1
DATA10,CRCDATAH,2
DATA11,CRCDATAH,3
DATA12,CRCDATAH,4
DATA13,CRCDATAH,5
DATA14,CRCDATAH,6
DATA15,CRCDATAH,7
DATA16,CRCDATAU,0
DATA17,CRCDATAU,1
DATA18,CRCDATAU,2
DATA19,CRCDATAU,3
DATA20,CRCDATAU,4
DATA21,CRCDATAU,5
DATA22,CRCDATAU,6
DATA23,CRCDATAU,7
DATA24,CRCDATAT,0
DATA25,CRCDATAT,1
DATA26,CRCDATAT,2
DATA27,CRCDATAT,3
DATA28,CRCDATAT,4
DATA29,CRCDATAT,5
DATA30,CRCDATAT,6
DATA31,CRCDATAT,7
OUT0,CRCOUT,0
OUT1,CRCOUT,1
OUT2,CRCOUT,2
OUT3,CRCOUT,3
OUT4,CRCOUT,4
OUT5,CRCOUT,5
OUT6,CRCOUT,6
OUT7,CRCOUT,7
SHIFT0,CRCOUT,0
SHIFT1,CRCOUT,1
SHIFT2,CRCOUT,2
SHIFT3,CRCOUT,3
SHIFT4,CRCOUT,4
SHIFT5,CRCOUT,5
SHIFT6,CRCOUT,6
SHIFT7,CRCOUT,7
XOR0,CRCOUT,0
XOR1,CRCOUT,1
XOR2,CRCOUT,2
XOR3,CRCOUT,3
XOR4,CRCOUT,4
XOR5,CRCOUT,5
XOR6,CRCOUT,6
XOR7,CRCOUT,7
OUT8,CRCOUTH,0
OUT9,CRCOUTH,1
OUT10,CRCOUTH,2
OUT11,CRCOUTH,3
OUT12,CRCOUTH,4
OUT13,CRCOUTH,5
OUT14,CRCOUTH,6
OUT15,CRCOUTH,7
SHIFT8,CRCOUTH,0
SHIFT9,CRCOUTH,1
SHIFT10,CRCOUTH,2
SHIFT11,CRCOUTH,3
SHIFT12,CRCOUTH,4
SHIFT13,CRCOUTH,5
SHIFT14,CRCOUTH,6
SHIFT15,CRCOUTH,7
XOR8,CRCOUTH,0
XOR9,CRCOUTH,1
XOR10,CRCOUTH,2
XOR11,CRCOUTH,3
XOR12,CRCOUTH,4
XOR13,CRCOUTH,5
XOR14,CRCOUTH,6
XOR15,CRCOUTH,7
OUT16,CRCOUTU,0
OUT17,CRCOUTU,1
OUT18,CRCOUTU,2
OUT19,CRCOUTU,3
OUT20,CRCOUTU,4
OUT21,CRCOUTU,5
OUT22,CRCOUTU,6
OUT23,CRCOUTU,7
SHIFT16,CRCOUTU,0
SHIFT17,CRCOUTU,1
SHIFT18,CRCOUTU,2
SHIFT19,CRCOUTU,3
SHIFT20,CRCOUTU,4
SHIFT21,CRCOUTU,5
SHIFT22,CRCOUTU,6
SHIFT23,CRCOUTU,7
XOR16,CRCOUTU,0
XOR17,CRCOUTU,1
XOR18,CRCOUTU,2
XOR19,CRCOUTU,3
XOR20,CRCOUTU,4
XOR21,CRCOUTU,5
XOR22,CRCOUTU,6
XOR23,CRCOUTU,7
OUT24,CRCOUTT,0
OUT25,CRCOUTT,1
OUT26,CRCOUTT,2
OUT27,CRCOUTT,3
OUT28,CRCOUTT,4
OUT29,CRCOUTT,5
OUT30,CRCOUTT,6
OUT31,CRCOUTT,7
SHIFT24,CRCOUTT,0
SHIFT25,CRCOUTT,1
SHIFT26,CRCOUTT,2
SHIFT27,CRCOUTT,3
SHIFT28,CRCOUTT,4
SHIFT29,CRCOUTT,5
SHIFT30,CRCOUTT,6
SHIFT31,CRCOUTT,7
XOR24,CRCOUTT,0
XOR25,CRCOUTT,1
XOR26,CRCOUTT,2
XOR27,CRCOUTT,3
XOR28,CRCOUTT,4
XOR29,CRCOUTT,5
XOR30,CRCOUTT,6
XOR31,CRCOUTT,7
FULL,CRCCON0,0
LENDIAN,CRCCON0,1
ACCMOD,CRCCON0,4
CRCBUSY,CRCCON0,5
CRCGO,CRCCON0,6
CRCEN,CRCCON0,7
SHIFTM,CRCCON0,1
SETUP0,CRCCON0,2
SETUP1,CRCCON0,3
ACCM,CRCCON0,4
BUSY_CRCCON0,CRCCON0,5
GO_CRCCON0,CRCCON0,6
CRCCON0_EN,CRCCON0,7
DLEN0,CRCCON2,0
DLEN1,CRCCON2,1
DLEN2,CRCCON2,2
DLEN3,CRCCON2,3
DLEN4,CRCCON2,4
LADR0,SCANLADR,0
LADR1,SCANLADR,1
LADR2,SCANLADR,2
LADR3,SCANLADR,3
LADR4,SCANLADR,4
LADR5,SCANLADR,5
LADR6,SCANLADR,6
LADR7,SCANLADR,7
SCANLADR0,SCANLADR,0
SCANLADR1,SCANLADR,1
SCANLADR2,SCANLADR,2
SCANLADR3,SCANLADR,3
SCANLADR4,SCANLADR,4
SCANLADR5,SCANLADR,5
SCANLADR6,SCANLADR,6
SCANLADR7,SCANLADR,7
LADR8,SCANLADRH,0
LADR9,SCANLADRH,1
LADR10,SCANLADRH,2
LADR11,SCANLADRH,3
LADR12,SCANLADRH,4
LADR13,SCANLADRH,5
LADR14,SCANLADRH,6
LADR15,SCANLADRH,7
SCANLADR8,SCANLADRH,0
SCANLADR9,SCANLADRH,1
SCANLADR10,SCANLADRH,2
SCANLADR11,SCANLADRH,3
SCANLADR12,SCANLADRH,4
SCANLADR13,SCANLADRH,5
SCANLADR14,SCANLADRH,6
SCANLADR15,SCANLADRH,7
LADR16,SCANLADRU,0
LADR17,SCANLADRU,1
LADR18,SCANLADRU,2
LADR19,SCANLADRU,3
LADR20,SCANLADRU,4
LADR21,SCANLADRU,5
SCANLADR16,SCANLADRU,0
SCANLADR17,SCANLADRU,1
SCANLADR18,SCANLADRU,2
SCANLADR19,SCANLADRU,3
SCANLADR20,SCANLADRU,4
SCANLADR21,SCANLADRU,5
HADR0,SCANHADR,0
HADR1,SCANHADR,1
HADR2,SCANHADR,2
HADR3,SCANHADR,3
HADR4,SCANHADR,4
HADR5,SCANHADR,5
HADR6,SCANHADR,6
HADR7,SCANHADR,7
SCANHADR0,SCANHADR,0
SCANHADR1,SCANHADR,1
SCANHADR2,SCANHADR,2
SCANHADR3,SCANHADR,3
SCANHADR4,SCANHADR,4
SCANHADR5,SCANHADR,5
SCANHADR6,SCANHADR,6
SCANHADR7,SCANHADR,7
HADR8,SCANHADRH,0
HADR9,SCANHADRH,1
HADR10,SCANHADRH,2
HADR11,SCANHADRH,3
HADR12,SCANHADRH,4
HADR13,SCANHADRH,5
HADR14,SCANHADRH,6
HADR15,SCANHADRH,7
SCANHADR8,SCANHADRH,0
SCANHADR9,SCANHADRH,1
SCANHADR10,SCANHADRH,2
SCANHADR11,SCANHADRH,3
SCANHADR12,SCANHADRH,4
SCANHADR13,SCANHADRH,5
SCANHADR14,SCANHADRH,6
SCANHADR15,SCANHADRH,7
HADR16,SCANHADRU,0
HADR17,SCANHADRU,1
HADR18,SCANHADRU,2
HADR19,SCANHADRU,3
HADR20,SCANHADRU,4
HADR21,SCANHADRU,5
SCANHADR16,SCANHADRU,0
SCANHADR17,SCANHADRU,1
SCANHADR18,SCANHADRU,2
SCANHADR19,SCANHADRU,3
SCANHADR20,SCANHADRU,4
SCANHADR21,SCANHADRU,5
BUSY_SCANCON0,SCANCON0,0
BURSTMD,SCANCON0,1
MREG,SCANCON0,2
SGO,SCANCON0,5
TRIGEN,SCANCON0,6
SCANCON0_EN,SCANCON0,7
SCANEN,SCANCON0,7
TSEL0,SCANTRIG,0
TSEL1,SCANTRIG,1
TSEL2,SCANTRIG,2
TSEL3,SCANTRIG,3
SWIP,IPR0,0
HLVDIP,IPR0,1
OSFIP,IPR0,2
CSWIP,IPR0,3
NVMIP,IPR0,4
CLC1IP,IPR0,5
CRCIP,IPR0,6
IOCIP,IPR0,7
ADTIP,IPR2,0
DMA1SCNTIP,IPR2,4
DMA1DCNTIP,IPR2,5
DMA1ORIP,IPR2,6
DMA1AIP,IPR2,7
SPI1RXIP,IPR3,0
SPI1TXIP,IPR3,1
SPI1IP,IPR3,2
TMR2IP,IPR3,3
TMR1IP,IPR3,4
TMR1GIP,IPR3,5
CCP1IP,IPR3,6
TMR0IP,IPR3,7
U1RXIP,IPR4,0
U1TXIP,IPR4,1
U1EIP,IPR4,2
U1IP,IPR4,3
TMR3IP,IPR4,4
TMR3GIP,IPR4,5
PWM1PIP,IPR4,6
PWM1IP,IPR4,7
SPI2RXIP,IPR5,0
SPI2TXIP,IPR5,1
SPI2IP,IPR5,2
C2IP,IPR5,4
CLC2IP,IPR5,5
PWM2PIP,IPR5,6
